text,label,label_id
"Tweede Kamer, 78ste zitting – 4 julij 1862, vel. 261, p. 951",Colonialism,0
"WAAROM VRIJHEID NIET KON WACHTEN 
NIMAKO, DELEA & ESAJAS                                                                                                                            90 
  
Ook herinnerde Van der Linden het parlement er aan dat het idee van emancipatie was 
voortgekomen uit een wijziging in de publieke opinie. ǲ(et verheugt mij dat de publieke opinie zoo zeer veranderd is; dat thans de aandrang 
tot emancipatie zoo groot is, dat er niet langer meer mede gedraald mag worden; want 
ik weet te goed dat voor 30 à 35 jaren die publieke opinie zoo niet gestemd was. Wanneer toen van de emancipatie gesproken werd, dan heette dit een ingrijpen in de 
verordeningen Gods; de vrijmaking der zwarten was een droombeeld der liberalen. Maar door al dat stil zitten is het thans niet meer mogelijk emancipatie te ontwijken; wij 
moeten nu lijden wat er bij staat en het verzuim boeten: wij moeten nu emanciperen. Zullen wij nu echter de slaven daags na hunne vrijverklaring zonder eenige regelen, 
zonder hulp, zonder hof of dak aan hen zelven overlaten? Neen, Mijne Heeren, dit kan en 
mag niet geschiedenǳ.214 
 
Hij concludeerde dat: 
 
ǲ)k stel mij tevens voor dat die vier jaren noodig zullen zijn om de wetttige maatregelen 
te nemen die men zal moeten tot stand brengen. Wij emanciperen nu zonder dat de 
regtstoestand in de West-Indische koloniën goed is geregeld. Door die emancipatie zal 
zoodanige drang ontstaan, dat wij, dunkt mij, niet lang zullen behoeven te wachten op 
eene regeling van den regtstoestand in de West-Indische koloniën; eene zaak die 
bovendien bij uitnemendheid dringt. Ik ben dus, wat het beginsel betreft, voor 
staatstoezigt. Over de termen waarin het moetworden vervat, spreken we naderǳ.215   
 
Net als Van Lynden (uit Arnhem), begon Heemskerk Az, (een conservatief-liberaal en 
voorheen liberaal uit Amsterdam) zijn interventie door te erkennen dat er twee 
invalshoeken bestonden over de kwestie van Staatstoezicht:  
 
ǲDe bedenkingen door den geachten afgevaardigde uit Zutphen ȋvan BosseȌ en mij 
aangevoerd, en waarvoor wij heden krachtige bondgenooten vonden , hebben 
tegenbedenkingen uitgelokt.",Modern Racism & Inequality,2
"Tweede Kamer, 78ste zitting – 4 julij 1862, vel. 261, p. 952",Colonialism,0
"Werk met 
andere woorden outreachend en investeer in de relaties met lokaal aangenomen 
medewerkers. Cruciaal volgens respondenten is het wegnemen van het gevoel dat lokaal 
aangenomen medewerkers minderwaardig zouden zijn en hen waardering en erkenning 
te bieden voor het werk dat zij leveren. Verder is het belangrijk om helder uit te leggen wat 
de redenen zijn om in bepaalde gevallen lokaal aangenomen medewerkers niet uit te 
nodigen voor informele en formele aangelegenheden. Tenslotte wordt aangegeven dat 
het gemak waarmee huishoudelijk personeel ontslagen kan worden, aangepast moet 
worden. 7. Versterk het lerende vermogen van de organisatie 
Het lerend vermogen van de organisatie ten aanzien van het bevorderen van diversiteit 
en inclusie en het tegengaan van racisme kan op verschillende manieren versterkt 
worden. Allereerst is het volgens respondenten van belang om consequent exitgesprekken 
te voeren met medewerkers die de organisatie verlaten. In het geval van bi-culturele en 
lokaal aangenomen medewerkers is het dan belangrijk om stil te staan bij de vraag in 
hoeverre ervaringen van racisme mee hebben gespeeld bij de beslissing om de 
organisatie te verlaten. Exitgesprekken leveren niet alleen inzichten op in vertrekmotieven 
van medewerkers. Het is ook een kans om feedback te ontvangen hoe mensen 
behouden kunnen worden en andere aanbevelingen die kunnen helpen om racisme te 
voorkomen en aan te pakken.",Modern Racism & Inequality,2
"RACISME BIJ HET MINISTERIE VAN BUITENLANDSE ZAKEN 
Een verkennend onderzoek 
 
100 
 
Respondenten pleiten verder voor evaluaties van de acties die de komende periode 
opgezet worden. Gedacht kan worden aan een evaluatie van de effectiviteit van 
trainingen en andere interventies of naar de effecten van het diversiteitsbeleid van het 
ministerie. Naast deze aanbevelingen van respondenten bevelen wij het ministerie aan om ook te 
leren van andere organisaties die ervaring hebben met beleid gericht op het bevorderen 
van diversiteit en inclusie en het bestrijden van racisme en de uitvoering en evaluatie 
daarvan. Ook kan er geleerd worden van bestaand onderzoek. 5.3 Suggesties voor vervolgonderzoek 
Zoals elke studie kent ook deze verkennende studie beperkingen. Zo ging dit onderzoek 
bijvoorbeeld niet over ervaringen met racisme van mensen die werkzaam zijn in de 
schoonmaak, keuken en beveiliging. Deze medewerkers zijn niet in dienst van het 
ministerie. Mogelijk doet zich daardoor een andere dynamiek voor. In de verkenning lag 
daarnaast de nadruk op ervaringen met racisme van gedupeerden. Het is belangrijk te 
achterhalen hoe er in de bredere organisatie wordt gedacht over thema’s als diversiteit, 
inclusie en racisme en dat daarin ook aandacht is voor het perspectief van witte 
medewerkers.",Modern Racism & Inequality,2
"Hoogenbosch, A. & Dibbets, A. (2019) ‘Normale verhuurders willen geen normale 
huurders’: Veldverkenning discriminatie bij woningverhuur in Rotterdam. Rotterdam: Radar. Huijnk, W. (2016). Arbeidsmarktpositie en inkomen. In W. Huijnk & I. Andriessen (Red.), 
Integratie in zicht?",Modern Racism & Inequality,2
"Princeton & Oxford: Princeton University Press. Lazarus, R. S. & Folkman, S. (1984) Stress, appraisal and coping. New York: Springer 
Publishing. Luyendijk, J. (2022) De zeven vinkjes. Hoe mannen zoals ik de baas spelen. Amsterdam/ 
Antwerpen: Uitgeverij Pluim.",Colonialism,0
"Den 
Haag: Ministerie van Buitenlandse Zaken. Ministerie van Buitenlandse Zaken (2022), Missie, visie en kernwaarden, 
rijksportaal.overheid-i.nl (geraadpleegd, 7 oktober 2022). Nationale Ombudsman. (2021). Verkleurde beelden. Hoe moet de overheid omgaan met 
klachten over etnisch profileren? Den Haag: Nationale ombudsman.",Colonialism,0
"Using Critical Race Theory 
to Respond to Everyday Racism. New York: Teachers College Press. Sue, D. W., Capodilupo, C. M., Torino, G. C., Bucceri, J. M., Holder, A. M. B., Nadal, K. L., & 
Esquilin, M.",Modern Racism & Inequality,2
"RACISME BIJ HET MINISTERIE VAN BUITENLANDSE ZAKEN 
Een verkennend onderzoek 
 
12 
 
1 Inleiding 
 
Het is de missie van het ministerie van Buitenlandse Zaken om mee te bouwen aan een 
rechtvaardige wereld met kansen, vrijheid en waardigheid voor iedereen. Om dit te 
realiseren worden er onder andere internationale afspraken gemaakt over het tegengaan 
van ongelijkheid. Ook zet het ministerie zich in voor mensenrechten en 
ontwikkelingssamenwerking. Het ministerie van Buitenlandse Zaken vertegenwoordigt 
Nederland met circa 150 ambassades, consulaten en andere vertegenwoordigingen in 
het buitenland (Ministerie van Buitenlandse Zaken, 2022). Het ministerie legt vergelijkbare normen op aan de eigen organisatie. In andere woorden, 
naast de missie om van betekenis te zijn in de wereld, is er ook aandacht voor een veilige 
werkomgeving voor de eigen medewerkers. Zo stelt het ministerie sinds een aantal jaar 
zich ten doel om meer diversiteit en inclusie (D&I) te realiseren binnen de organisatie. In de ‘Beleidsvisie Diversiteit en Inclusie 2021’ wordt geconstateerd dat nut en noodzaak 
van diversiteit en inclusie erkend worden, maar ook dat er nog een lange weg te gaan is 
(Ministerie van Buitenlandse Zaken, 2021). Daarnaast is in de Gedragscode Integriteit Rijk 
en de gedragscode van het ministerie opgenomen dat discriminatie niet wordt 
getolereerd. Racisme op de agenda bij het ministerie van Buitenlandse Zaken 
Onder meer als gevolg van de massale binnen- en buitenlandse aandacht voor de Black 
Lives Matter beweging is het onderwerp (institutioneel) racisme explicieter op de agenda 
geplaatst.",Modern Racism & Inequality,2
"De stuurgroep had vooral een ondersteunende functie: ervoor zorgen dat het 
onderzoek kan worden verricht en voorspoedig verloopt (identificeren van mogelijke 
relevante ambtenaren om te interviewen, het verstrekken van (contact) informatie aan de 
onderzoekers, etc.). De stuurgroep en onderzoekers zijn regelmatig bijeengekomen. De referentiegroep bestond uit externe en interne leden en had de taak om te reflecteren 
op de bevindingen en aanbevelingen. De referentiegroep is twee keer bijeengekomen 
met de onderzoekers. In een eerste bijeenkomst is het conceptrapport besproken en van 
feedback voorzien. In een tweede bijeenkomst werd er stil gestaan bij de aanbevelingen. De referentiegroep had een adviserende functie; de onderzoekers waren onafhankelijk. De referentiegroep bestond uit: 
 
Khadija Azoubai (Programmasecretaris Transitieteam HDPO, Ministerie van 
Buitenlandse Zaken)",Colonialism,0
"RACISME BIJ HET MINISTERIE VAN BUITENLANDSE ZAKEN 
Een verkennend onderzoek 
 
17 
 
 
Steven Collet (ambassadeur bedrijfsleven en ontwikkelingssamenwerking en 
directeur DDE, Ministerie van Buitenlandse Zaken) 
 
Serena Does (Hoogleraar sociale ongelijkheid en veerkracht aan de Vrije 
Universiteit Amsterdam & onderzoeker bij Verwey Jonker Instituut) 
 
Astrid Elburg (Docent aan de Vrije Universiteit Amsterdam, trainer en 
organisatieadviseur Leiderschap, Ethiek en Inclusie) 
 
Karwan Fatah-Black (Assistent professor en docent koloniale geschiedenis aan 
de Universiteit Leiden)  
 
Kay Formanek (Spreker, coach, adviseur en oprichter Kay Diversity and 
Performance BV.) 
 
Paul Scheffer (Hoogleraar Europese Studies aan de Universiteit van Tilburg en 
publicist voor het NRC) 
 
Brechje Schwachofer (Hoofd Inspectie, Signalering en Begeleiding bij Ministerie 
van Buitenlandse Zaken)  
 
Hester Somsen (Plaatsvervangend Nationaal Coördinator Terrorismebestrijding 
en Veiligheid en directeur Cybersecurity en Statelijke dreigingen en voormalig 
medewerker van het Ministerie van Buitenlandse Zaken). Advies van derden 
De onderzoekers hebben verder verschillende wetenschappers om advies gevraagd om 
kritisch mee te denken over de opzet, uitvoering, analyse en/of rapportage. De volgende 
personen hebben hierin een rol gehad: Christian Broer, Alfons Fermin, Halleh Ghorashi, 
Annika Griese, Marleen van der Haar, Jolien Klok, Martijn de Koning, Peter Rensen en 
Ismintha Waldering. Ook is advies ingewonnen bij Michel Aben (coördinator meldpunt 
discriminatiezaken) van Art 1. Midden Nederland. Dankwoord  
Wij danken al deze personen die dit onderzoek mede mogelijk hebben gemaakt. In het 
bijzonder bedanken we alle medewerkers die de moeite hebben gedaan om hun 
ervaringen en perspectieven met ons te delen in de interviews en focusgroepen. Als 
onderzoekers waren we onder de indruk van hun verhalen die geregeld vrij heftig waren. Hun bereidheid om zich kwetsbaar op te stellen door nare ervaringen en de daarmee 
gepaard gaande emoties te delen, zijn van onschatbare waarde geweest voor dit 
onderzoek om te begrijpen hoe racisme zich manifesteert op de werkvloer bij het 
ministerie. 1.3 Leeswijzer 
 
In het volgende hoofdstuk bespreken we de aanpak van het onderzoek met onder meer 
aandacht voor doelstelling en onderzoeksvragen, de gebruikte onderzoeksmethoden, de 
selectie en werving van respondenten en de organisatie van het onderzoek.",Modern Racism & Inequality,2
"RACISME BIJ HET MINISTERIE VAN BUITENLANDSE ZAKEN 
Een verkennend onderzoek 
 
19 
 
2 Aanpak van het onderzoek 
 
In dit hoofdstuk beschrijven we de doelstelling, onderzoeksvragen, aanpak van het 
onderzoek en gebruikte onderzoeksmethoden. Ook lichten we toe hoe de respondenten 
geselecteerd en geworven zijn. Vervolgens beschrijven we de deelnemers aan het 
onderzoek. We sluiten dit hoofdstuk af met een toelichting op hoe we de uitkomsten van 
het onderzoek interpreteren. 2.1 Doelstelling en onderzoeksvragen 
In de Terms of Reference) heeft het ministerie een aantal doelstellingen en 
onderzoeksvragen gekoppeld aan de verkenning. Doelstellingen 
De doelstelling van het onderzoek is drieledig: 
 
1) 
In kaart brengen van de verschillende dimensies/kenmerken van het racisme 
vraagstuk zoals dat wordt ervaren binnen het ministerie van Buitenlandse Zaken (en 
eventueel voordat je bij het ministerie binnen kunt komen) 
2) 
Het inventariseren van de ervaren omvang van het probleem zoals dat wordt ervaren 
zowel op het departement in Den Haag als op de posten 
3) 
Het doen van aanbevelingen om het probleem aan te pakken, terug te dringen en bij 
te dragen aan meer diversiteit, inclusie, etc. Binnen het onderzoek is er zowel ruimte voor de ervaringen van medewerkers in Den Haag 
als voor medewerkers op de ambassades in het buitenland. Dit onderzoek gaat op zoek 
naar patronen van racisme op de werkvloer. De nadruk ligt niet op het handelen van 
individuele medewerkers. Onderzoeksvragen 
In aansluiting op deze doelen, zijn er twee onderzoeksvragen geformuleerd: 
 
 
In hoeverre is er volgens medewerkers sprake van racisme binnen het ministerie 
van Buitenlandse Zaken (inclusief de ambassades) en op welke manieren komt 
dit tot uiting?",Modern Racism & Inequality,2
"2 
 
COLOFON  
 
Auteurs: 
Jurriaan Omlo, Ahmet Kaya, Saloua Charif, Ewoud Butter, 
Mayke Kromhout & Kiran Ramlakhan 
 
 
Vormgever: MAG gezien 
 
Overname van informatie uit deze publicatie is 
toegestaan onder voorwaarde van de bronvermelding: 
 
© Bureau Omlo (Utrecht). De inhoud van deze publicatie is met grote zorg 
samengesteld. Desondanks is Bureau Omlo niet 
aansprakelijk voor de eventuele schade die ontstaat door 
het gebruik van deze informatie.",Historical Slavery,1
"Er is de nodige tijd uitgetrokken voor de gesprekken. De meeste gesprekken duurden 
anderhalf uur. Er zijn enkele korte gesprekken geweest, maar er zijn ook interviews die juist 
bijzonder lang duurden. Zo was er bijvoorbeeld een interview van 4,5 uur, een interview 
van 4 uur en een interview van 3 uur. De meeste interviews zijn online afgenomen, maar enkele gesprekken zijn binnen het 
ministerie zelf of elders afgenomen. Van de focusgroepen (groepsinterviews) zijn er twee 
offline afgenomen en twee online. De twee online focusgroepen vonden plaats met 
medewerkers die op verschillende ambassades in het buitenland werkzaam zijn, waardoor 
een fysieke bijeenkomst niet tot de mogelijkheden behoorde. Vertrouwen winnen van respondenten 
Er is geïnvesteerd in het winnen van vertrouwen van respondenten aangezien racisme een 
moeilijk onderwerp kan zijn om over te praten. De onderzoekers maar ook leden van de 
 
4 Van Erp e.a. (2012) merken in dit verband op dat mensen meer van dergelijke generieke ervaringskennis 
ontwikkelen zodra ze reflecties op hun persoonlijke ervaringen uitwisselen met anderen met vergelijkbare ervaringen.",Modern Racism & Inequality,2
"RACISME BIJ HET MINISTERIE VAN BUITENLANDSE ZAKEN 
Een verkennend onderzoek 
 
22 
 
stuurgroep hebben korte gesprekjes gevoerd met respondenten om vertrouwen te 
wekken en mensen de gelegenheid te bieden om vragen te stellen. Er is uitgelegd dat het 
interview anoniem verwerkt wordt en dat er dus geen namen in het rapport vermeld 
worden. Ook zijn er afspraken gemaakt over het eventuele gebruik van citaten. Aangegeven is dat eventuele citaten uit het interview eerst voorgelegd kunnen worden 
als de betreffende respondent daar behoefte aan zou hebben. Dit heeft sommige 
respondenten geholpen om ondanks eerdere twijfels toch mee te doen aan het 
onderzoek. Vaak bereidheid om mee te werken aan het onderzoek 
Vrijwel iedereen die wij benaderd hebben, heeft deelgenomen aan het onderzoek. Een 
beoogde respondent haakte af door privéomstandigheden. Een andere medewerker gaf 
aan dat het te veel energie kost om over het onderwerp te praten en dat het daardoor te 
belastend zou zijn. Weer een andere medewerker gaf aan om principiële redenen nooit 
mee te doen aan onderzoeken. Verder zijn er ook enkele medewerkers benaderd door 
collega’s zonder dat dit resultaten heeft opgeleverd.",Modern Racism & Inequality,2
"Herleidbaarheid beperken 
De achtergrondkenmerken van respondenten worden niet of zo min mogelijk genoemd 
om herleidbaarheid te voorkomen. Zonder de inhoud tekort te doen, worden er soms 
bepaalde onbelangrijke details aangepast om de herleidbaarheid van verhalen te 
beperken. Dat is vooral gedaan bij die respondenten die daar belang aan hechten. Verwijzingen naar specifieke directies, ambassades en personen zijn achterwege gelaten. Ook zijn verwijzingen naar medewerkers in bepaalde functies waar mogelijk algemener 
geformuleerd. Als het voor de context van belang is of als er opvallende verschillen zijn 
tussen (uitgezonden) bi-culturele medewerkers en lokaal aangenomen medewerkers, 
zullen we expliciet aangeven of een uitspraak afkomstig is van een lokaal aangenomen 
medewerker, een bi-culturele medewerker in Den Haag dan wel op de ambassade. Daarnaast wordt soms ook aangegeven als bepaalde uitspraken zijn gedaan door witte 
medewerkers. In dit onderzoek is overigens niet gekeken of bepaalde ervaringen samenhangen met 
specifieke werelddelen, landen of directies. Dat valt buiten het doel van dit onderzoek. Bovendien is het onderzoek hier ook te kleinschalig voor om hier onderbouwde uitspraken 
over te kunnen doen.",Modern Racism & Inequality,2
"Medewerkers betrekken met expertise door hun functie 
Voor de focusgroepen zijn ook niet zomaar willekeurige medewerkers geselecteerd. Er is 
net als in de interviews voor gekozen om medewerkers te selecteren die racisme hebben 
ervaren. Daarnaast hebben we vooral mensen geworven die vanwege de aard van hun 
functie inzicht zouden kunnen hebben in racisme op de werkvloer of zicht hebben op 
mogelijke signalen of over specifieke expertise beschikken. Denk aan medewerkers die 
een specifieke rol vervullen binnen het ministerie, zoals vertrouwenspersonen, medewerkers 
van personeelszaken, medewerkers op het gebied van integriteit en een veilige 
werkomgeving en beleidsambtenaren die zich bezighouden met diversiteit en inclusie of 
dat in het verleden hebben gedaan. Daarnaast zijn medewerkers geselecteerd die al 
jaren op verschillende ambassades hebben gewerkt en daardoor mogelijk goed zicht 
hebben op de problematiek.",Modern Racism & Inequality,2
"RACISME BIJ HET MINISTERIE VAN BUITENLANDSE ZAKEN 
Een verkennend onderzoek 
 
25 
 
Amerika. In Den Haag zijn mensen geïnterviewd die werkzaam zijn op verschillende 
beleidsdirecties. Er is verder gevarieerd op gender, type functie, leeftijd en aantal jaren in dienst. Daarnaast 
zijn er medewerkers met uiteenlopende etnische achtergronden geïnterviewd. In de 
laatste fase van het onderzoek zijn er ook nog enkele witte medewerkers geïnterviewd, 
omdat zij over relevante expertise bleken te beschikken. Aan de focusgroepen hebben 
ook verschillende witte medewerkers deelgenomen. Verder hebben we kunnen spreken met mensen die nog niet zo lang werken voor het 
ministerie tot aan mensen die er al heel lang werken. Ook hebben we enkele mensen 
geïnterviewd die gesolliciteerd hebben en niet binnen zijn gekomen.7 Tot slot zijn er enkele 
mensen geïnterviewd die jaren gewerkt hebben voor de organisatie, maar inmiddels 
vetrokken zijn. Het overgrote merendeel van de opgetekende ervaringen dateert van de afgelopen 
jaren. Doordat we ook medewerkers hebben gesproken die vele jaren voor het ministerie 
hebben gewerkt, vonden enkele ervaringen meer dan tien jaar geleden plaats.",Modern Racism & Inequality,2
"Verschillende respondenten wijzen op ambassadeurs die verwachten dat lokaal 
aangenomen medewerkers opstaan als ze de kamer binnenkomen, terwijl dat van 
uitgezonden medewerkers niet wordt verlangd. Op een andere ambassade klopt de 
ambassadeur op de muur als deze iets nodig heeft van lokaal aangenomen 
medewerkers. Een uitgezonden medewerker viel dit op en vond het opmerkelijk dat de 
ambassadeur het naliet om zijn verzoeken vriendelijk te vragen. Een medewerker die in het 
verleden is uitgezonden naar meerdere ambassades is ook getuige geweest van een 
kleinerende opstelling en vertelt daar het volgende over:  
 
“De bejegening is soms onbeschoft en kleinerend. Als mensen iets niet 
helemaal naar wens doen zoals jij dat gewend bent, dan reageren ze 
heel kleinerend en schieten ze heel erg uit hun slof. Dat heb ik allemaal 
zien gebeuren. Ze gedragen zich op een manier die ze niet zouden 
doen tegenover een blanke collega.” 
 
Denigrerende bejegening van bi-culturele medewerkers 
Ook bi-culturele medewerkers ervaren op verschillende momenten een denigrerende 
bejegening. Een genoemd voorbeeld heeft betrekking op het diplomatenklasje van het 
ministerie. Toen er een keer meer bi-culturele medewerkers zitting namen in het klasje dan 
in andere jaren, werd dit al snel het “allochtonenklasje” genoemd. Daar zit volgens een 
respondent een denigrerende ondertoon in alsof de geselecteerde kandidaten allemaal 
“excuusallochtonen” zijn en alleen maar aangenomen zijn om streefcijfers te halen.",Modern Racism & Inequality,2
"RACISME BIJ HET MINISTERIE VAN BUITENLANDSE ZAKEN 
Een verkennend onderzoek 
 
37 
 
onschuld moest bewijzen. Partners krijgen een uitkering als een compensatie voor 
inkomstenverlies. De voorwaarde is wel dat de partner een aantal maanden per jaar niet 
naar het buitenland reist en een bepaalde periode op de standplaats moet wonen. Een 
collega heeft een melding gedaan waarin een verdenking stond dat haar partner zich 
niet aan de voorwaarde heeft gehouden. Sindsdien moest de medewerker om de zoveel 
weken aan het ministerie rapporteren en het paspoort van haar man overleggen met 
daarin de in- en uitreisstempels. Zij moest “telkens bewijzen dat haar man niet fraudeerde.” 
De medewerker in kwestie vond het onrechtvaardig dat zij de enige op de ambassade 
was aan wie dit werd verzocht. Ze heeft hier ook vragen over gesteld, maar er nooit 
antwoord op gekregen. Ze denkt dat het is vanwege haar afkomst. Beschuldiging van onverdiend succes en oneerlijk verkregen posities binnen de organisatie 
Waar bi-culturele medewerkers nog meer tegen aanlopen is dat ze de beschuldiging 
krijgen dat hun positie binnen de organisatie oneerlijk is verkregen, dat wil zeggen niet op 
basis van goede prestaties, maar vanwege hun etnische achtergrond. Het is een 
beschuldiging dat er sprake zou zijn van onverdiend succes, positieve discriminatie en dat 
mensen hun baan alleen maar te danken hebben aan het diversiteitsbeleid en de druk 
om bepaalde targets te halen.",Historical Slavery,1
"Net zoals 
in het citaat hierboven is te zien, proberen medewerkers verklaringen en 
rechtvaardigingen te zoeken waarom de ander niets zegt. De respondent in Den Haag 
merkt bijvoorbeeld op dat de ander “misschien druk bezig” is. Een respondent schat in dat 
lokaal aangenomen medewerkers bewust genegeerd worden. Of het nou bewust of 
onbewust is, het geeft mensen een vervelend gevoel. Een respondent stelt dat ze hierdoor 
het gevoel heeft dat anderen haar niet serieus nemen. Negeren van ideeën en negeren tijdens vergaderingen 
Negeren kan verschillende vormen aannemen. Naast geen gedag zeggen, kan het 
bijvoorbeeld ook voorkomen dat mensen tijdens een vergadering genegeerd worden. Een 
medewerker in Den Haag werkt er nog niet heel lang en merkt dat hij door collega’s niet 
wordt aangekeken tijdens vergaderingen en ze hem “gewoon volledig negeren, alsof je 
niet mee doet” en “weinig te zeggen hebt”. Dat bezorgt hem een gevoel dat hij er niet 
toe doet. Een ander vertelt in een focusgroep hoe haar ideeën werden weggewuifd, 
terwijl een witte collega dezelfde suggestie opperde en dat werd wel goedgekeurd.",Modern Racism & Inequality,2
"Deze 
medewerker voelde zich hierdoor “gepasseerd”. Niet in gesprek gaan met lokaal aangenomen medewerkers 
Een lokaal aangenomen medewerker vertelt dat zij wordt genegeerd tijdens borrels, 
omdat geen enkele collega naar haar toekomt om met haar te praten. Alleen de partner 
van een collega die net als haar geen Nederlandse achtergrond heeft, ging met haar in 
gesprek. Hoewel ze de mogelijkheid oppert dat het misschien aan haar ligt, is het een 
patroon dat we, zoals we hieronder nog zullen zien, veel vaker wordt genoemd. Een 
andere respondent vertelt dat de ambassadeur niet met lokaal aangenomen",Modern Racism & Inequality,2
"RACISME BIJ HET MINISTERIE VAN BUITENLANDSE ZAKEN 
Een verkennend onderzoek 
 
42 
 
medewerkers in gesprek wil gaan. Ze voelt zich hierdoor miskend, omdat haar lokale 
kennis en expertise en toegang tot relevante netwerken onvoldoende op waarde wordt 
geschat. Ook geeft het hen het gevoel dat ze gewantrouwd worden door de organisatie. Overgeslagen worden 
Diverse geïnterviewden vertellen dat ze zijn overgeslagen. Het betreft onder meer 
medewerkers die iets willen zeggen tijdens een vergadering, maar daartoe – ondanks een 
opgestoken hand – niet de kans voor krijgen, medewerkers die niet uitgenodigd worden 
om mee te denken en ideeën in te brengen op een thema dat hen juist interesseert en op 
andere manieren ergens niet in betrokken worden. Een respondent vertelt dat het 
ministerie een netwerkorganisatie is en dat het daarom belangrijk is om te sparren met 
collega’s over een mogelijke nieuwe functie. Zij vertelt dat zij om deze reden aan 
meerdere collega’s advies heeft gevraagd. Haar collega’s gaven haar echter geen 
advies, omdat zij dit volgens hen niet nodig heeft aangezien zij als bi-culturele vrouw 
afkomst vanzelf wel goed terecht zou komen. Een andere respondent vertelt dat 
vertegenwoordigers van een externe organisatie hadden geklaagd over lokaal 
aangenomen medewerkers. Deze medewerkers ervaren het als frustrerend dat er niet 
geluisterd wordt naar hun kant van het verhaal.",Modern Racism & Inequality,2
"Ook de werkplekken zijn op sommige 
ambassades gescheiden. Een respondent vertelt dat lokaal personeel in de kelder werkt 
en dat de uitgezonden medewerkers op een andere verdieping werken. Een andere 
respondent vertelt dat de lokaal aangenomen medewerkers “in een kluitje in een hoek zijn 
gedrukt”, terwijl de uitgezonden medewerkers in “mooie kamers” hun werk kunnen doen.",Historical Slavery,1
"RACISME BIJ HET MINISTERIE VAN BUITENLANDSE ZAKEN 
Een verkennend onderzoek 
 
44 
 
Bepaalde informatie achterhouden  
Een volgende veelvoorkomende manier waarop lokaal aangenomen medewerkers 
worden uitgesloten, is dat bepaalde informatie niet met hen wordt gedeeld. Zo worden zij 
bijvoorbeeld in meerdere gevallen niet meegenomen in mailverkeer. Verschillende 
medewerkers in Den Haag leggen uit dat dit te maken heeft met het gegeven dat 
bepaalde informatie vertrouwelijk is. Lokaal aangenomen medewerkers – ook witte lokaal 
aangenomen medewerkers – mogen bepaalde informatie daardoor niet inzien. Bepaalde 
informatie mag alleen gedeeld worden met personen met een VGB (Verklaring van Geen 
Bezwaar). Dat is ook bedoeld om de mensen zelf te beschermen, omdat ze door anderen 
gebruikt kunnen worden. Het ministerie probeert te voorkomen dat gevoelige informatie 
wordt doorgespeeld. Als mensen over bepaalde informatie beschikken, kunnen ze 
makkelijker onder druk gezet worden om het te delen. Dat is inherent aan het werk bij het 
ministerie, omdat er ook wordt gespioneerd. In sommige landen is lokaal aangenomen 
personeel verplicht om informatie aan de veiligheidsdienst te geven als dit wordt 
gevraagd.",Modern Racism & Inequality,2
"Bovenstaande rechtvaardigt echter niet de wijze waarop mensen soms van informatie 
worden onthouden. Een lokaal aangenomen medewerker vertelt bijvoorbeeld dat ze 
soms via taal wordt buitengesloten in mails. Als zij zelf in het Engels mailt, krijgt ze een mail 
terug in het Nederlands terwijl ze deze taal niet spreekt en begrijpt. Ze voelt zich hierdoor 
buitengesloten en niet serieus genomen. Volgens deze medewerker is deze vorm van 
uitsluiting genormaliseerd binnen de organisatie aangezien andere collega’s dit ook is 
overkomen. Ook wordt haar soms iets gevraagd, maar krijgt ze daarna geen reactie of 
terugkoppeling meer. Niet alleen lokaal aangenomen medewerkers noemen dat er informatie voor hen wordt 
achtergehouden. Zowel in Den Haag als op de ambassades hebben ook meerdere bi-
culturele medewerkers ervaren dat zij bijvoorbeeld uit de mailwisseling werden gehaald, 
terwijl de berichten wel degelijk relevant waren voor hen. Uitsluiting van lokaal aangenomen medewerkers bij besluitvorming 
Lokaal aangenomen medewerkers zouden volgens verschillende respondenten ook niet 
of nauwelijks betrokken worden bij besluitvorming en ideeën in mogen brengen. Doordat 
de uitgezonden medewerkers alles beslissen voelen lokaal aangenomen medewerkers 
zich uitgesloten.",Modern Racism & Inequality,2
