chunk_id,text_for_scoring,score_Contemporary_Manifestations,score_Historical_Slavery_Colonialism,score_Structural_Continuity_Neocolonial,bertje_score_Contemporary_Manifestations,bertje_score_Historical_Slavery_Colonialism,bertje_score_Structural_Continuity_Neocolonial,cosine_primary,bertje_primary
845b6581:02190,inspectie stelt samenwerking sociale vor- mingsplicht school voortgezet onderwijs toekomst hand evenals samenwerking sint eustatius beter sint eustatius saba vrijwel alle scholen drie eilanden kampen gebrek moderne leer- soms ontbreken boeken geheel werken leerlingen soms sterk verouderde caribische situatie toegesneden leer- middelen financiële overwegingen vanwege feit nederlands instructietaal vreemde taal belangrijke rol vaak nederland ont- wikkelde leermiddelen evenwel onderzoek inspectie laat zien huisvesting probleem schoolgebouwen oud slecht norm ambities diverse bestuurlijke overleggen specifieke afspraken onderwijs vastgelegd staan gerangschikt kader n e r w j kader afspraken onderwijs januari volgende ieder kind sint eustatius bonaire gelijke kans voorstel uitgewerkt komen vorm studie- financiering ten behoeve studie caribische tevens bezien kosteloos onderwijs basisonderwijs voortgezet onderwijs mogelijk daarnaast ingezet handhaving leerplicht speciale aandacht leerlingen bijzondere zorg nodig juni volgende eilandbestuurders sint eustatius saba ministerie cultuur wetenschap overeengekomen daadwerkelijke ver- beteringen getroffen onderwijs verbeteringen gericht primaire onderwijsproces betrekking zowel huisvesting achterstallig onderhoud kwali- teit onderwijsmaterialen gebruikte tegelijkertijd start vanaf september onderwijsinspectie werkzaamheden waarbij naast kwaliteit gaat plaats positie voortgezet,4.116105124900012,4.156238426376588,3.89362185222799,4.0913877,3.363126,4.1752768,Historical_Slavery_Colonialism,Structural_Continuity_Neocolonial
845b6581:02197,leerlingen moeten centraal examen havo vwo cijfers halen mogen daarbij dienen verschillen tussen cijfer schoolexamen cijfer centraal examen aanvaardbaar niveau laatste criterium geldt wel vanaf introductie praktijkonderwijs geldt criteria moeten gebeurt samenhang introductie monitor uit- praktijkonderwijs uitgegaan leerrendement leerlingen speciale gaat daarbij verwachting leerlingen specifieke leerachterstanden gemiddelde zorgbehoefte tweede leerjaar staat verder ontwikkelen betreffende hand uitstroomprofiel school school dient vorm inhoud geven individuele leerroute begeleiding individuele leerroute verbonden individueel eveneens augustus kwaliteit onderwijs geborgd houdt regelmaat geëvalueerd verbeteractiviteiten n e r w j maatregelen genomen kwaliteit borgen management duidelijk stuurt kwaliteit middelbaar beroepsonderwijs grote lijnen gelden kwaliteitseisen primair voortgezet onderwijs mbo verreweg meeste eisen gelden vanaf transitiedatum oktober moeten inrichting uitvoering programma doelmatig zorgvuldig zeggen programma zowel mbo praktijk voldoende kader inhoudelijk didactisch samenhangend afgestemd waaronder leer- programma dient tegemoet komen verschillen onderwijsbehoeften biedt ruimte keuzes studiebelasting doelmatig leerproces geldt doelmatig stimulerend gelden criteria gehanteerde werkvormen moeten samenhangend studenten sti- afgestemd didactisch,2.531366935852064,1.806627539913152,2.7277216250551235,3.1589007,1.4849945,2.653322,Structural_Continuity_Neocolonial,Contemporary_Manifestations
845b6581:02200,samenwerkingsverband afspraken gemaakt extra zorg leerlingen specialistisch onderwijs leerlingen specifieke vanaf augustus eilandelijk zorgplan voldoen wettelijke betekent samenstelling samenwerkingsverband evenals n e r w j wijze waarop bekostiging subsidie expertisecentrum onderwijszorg wor- den voldoen eisen basiskwaliteit extra zorg leerlingen reguliere onderwijs samenwerkingsverband inzicht kenmerken totale daarnaast duidelijke definities hanteren leerlingen specifieke heldere afspra- ken maken procedures vastleggen tevens moeten streefdoelen geformuleerd expertisecentrum onderwijszorg pro- resultaten tijdsduur gelden vergelijkbare kwaliteitscriteria zorg leerlingen specifieke onderwijsbehoeften specialistisch onderwijs tevens eisen gesteld ont- wikkelingsperspectief leerlingen planmatig daarnaartoe werken via han- daarnaast eisen omtrent betrekken voog- den betreffende effectieve afstemming alle expertisecentrum rol toegekend begeleiden ouders leerlingen keus vervolgonderwijs wel terugplaatsing reguliere specialistisch onderwijs gelden eveneens minimale eisen ten aanzien leer- pedagogisch-didactisch handelen leerlingenzorg leerprestaties bijzondere omstandigheden onderwijs inspectie zeer zwak beoordeeld nederlands-antilliaanse onderwijswetgeving juiste wettelijk kader bood ver- betering caribisch nederland elke onderwijssector eigen wet wetten grootste deel gelijk europees- nederlandse pendant bevatten enkele elementen onderwijsvoorschriften voormalige landsverordening nederlandse wetswijzigingen getracht voorkomen twee stelsels onnodig elkaar gaan,3.3242618309284997,2.655378820460421,3.348498573070705,4.371464,3.2372248,4.1479545,Structural_Continuity_Neocolonial,Contemporary_Manifestations
845b6581:02203,gebruikelijke mbo-bekostiging gegevens ervoor gekozen mbo-leerlingen bekostigen leer- lingen voortgezet argument mbo-leerlingen onderwijs volgen school voortgezet staatssecretaris concludeerde aanleiding onderzoeken bekostiging scholen caribisch nederland voldoende kwalitatief goed onderwijs kun- nen punt zorg wel grote verschil tussen schoolbesturen toe- zicht financiële organisatorische aanscherping financiële governance belang eisen begroting naleving daarvan zullen jaarverslag voortaan net europees nederland continuïteitsparagraaf opgenomen taal primair onderwijs papiaments engels nederlands drie wettelijk verplichte per eiland uitgegaan officieel twee gelijkwaar- dige bonaire nederlands saba sint eustatius engels voortgezet onderwijs nederlands instructietaal aangezien toegewerkt nederlandse examen- saba wijkt opzicht engels instructietaal engels- talige examens nederlands slechts praktijkonderwijs geëxamineerd nederlands slechts ver- plichte mbo geldt hogere niveaus nederlands instructie- examentaal lagere niveaus daarvan saba zowel instructietaal examens mbo hoewel inspectie constateert taalonderwijs veelal blijft probleem eilanden nederlands moedertaal tweede taal onder- terwijl meeste leerlingen vreemde taal vanwege problemen scholieren taal ondervinden et sint eustatius ingang schooljaar hele primair onderwijs eerste klas voortgezet onderwijs overgestapt engels instructietaal engelstalig curriculum,4.3744235846417485,3.733817921161642,4.3339807749989765,4.274269,3.4615896,4.314603,Contemporary_Manifestations,Structural_Continuity_Neocolonial
845b6581:02214,brief staatsecretaris cultuur wetenschap juni tweede vergaderjaar tk staatkundig proces nederlandse brief staatsecretaris cultuur wetenschap oktober tweede vergaderjaar tk staatkundig proces nederlandse verslag algemeen tweede vergaderjaar tk staatkundig proces nederlandse brief staatsecretaris cultuur wetenschap december tweede vergaderjaar tk staatkundig proces nederlandse brief staatsecretaris cultuur wetenschap maart tweede vergaderjaar n e r w j gezondheid zorg sjoerd kooiker behandelt gezondheidstoestand bewoners caribisch nederland beschrijft ontwikkelingen niveau toestand voorafgaand transitie eind geven afspraken voorzieningen weer vóór transitie gemaakt gewerkt realisering naast algemeen deel organisatie financie- ring ervan enkele overkoepelende merendeel gewijd beschrijvingen afzonderlijke gaan eerst gezondheids- toestand daarna zorgvoorzieningen conclusies staan para- graaf beginnen steeds saba sint gevolgd benedenwindse gezondheid leefgewoonten levensverwachting caribisch nederland meest beperkte indicator gezondheid sterfte daaruit berekende cbs schatting gemaakt levens- verwachting caribisch waarbij aangetekend geringe aantal sterfgevallen nodige onzekerheid omgeven,5.66110737306369,5.876870424252452,5.15519234130911,4.6941895,4.583214,4.514732,Historical_Slavery_Colonialism,Contemporary_Manifestations
845b6581:02222,najaar igz verpleeghuis verscherpt toezicht rapport brouwer laat zien huisartsenzorg goed geregeld ziekenhuisvoorziening up-to-date uitzendingen sint maarten rapport via medica vermeldt minimale medisch-technische voorzieningen aanwezig lijken aanbod beperkt vange bouwplannen geformuleerd ziekenhuis verpleeghuis centrum jeugd spreekkamer psychiater ouderen staan aanleunwoningen dagopvang ouderen plaat- verder vernieuwing apparatuur ziekenhuis nieuwe ambulances tevens extra personeel komen geriatrie wijkver- pleging rapport via medica vermeldt wenselijkheid diëtiste sociaal-maatschappelijk werkster vange transitie oktober betekent privatisering medische ziekenhuis verpleeghuis ondergebracht stichting saba health care vergoeding zorgverlening verloopt vanaf januari via zorgverzekerings- kantoor belangrijke stimulans automatisering orde tijd werden werkzaamheden geautomatiseerd centrum jeugd gezin saba april g e z n h e e n z r g schema inventarisatie zorgvoorzieningen zomer voorziening inventarisaties ziekenhuis ziekenhuisvoorziening jaar oud onderhoud bedden opnamen per rapport brouwer vermeldt verouderde röntgenapparatuur uitzendingen medische verloskamer verouderde operatiekamer eenvoudig behandelkamer eenvoudige wondbehandeling controles twee spreekkamers mortuarium medisch specialisten medisch specialisten slechts beperkte visitatie vanaf sint per jaar dag per maand rest uitzending sint,2.758253047705898,3.8831003058520106,3.818075373893308,2.934886,3.553873,4.253496,Historical_Slavery_Colonialism,Structural_Continuity_Neocolonial
845b6581:02223,brouwer spreekt uitzendingen verpleging geschoolde hoofdzuster rest verpleging minder huisartsen twee nederlandse huisartsen tandartsen komt twee dagen week sint praktijkruimte fysiotherapie visitatie sint psychiatrie visitatie sint ggd doet huisarts wijkverpleging wijkzuster hulpen geneeskundige hulp ongevallen rampen zuigelingen kleuterzorg consultatiebureau verpleeghuis hoge brouwer vange stand zaken onderzoeker verrips saba constateert realisatie beoogde traag aanleunwoningen ouderen g e z n h e e n z r g waarbij vraag erg rap- port dringt verrips verdere digitalisering medische zodat elders meegekeken jaarverslagen saba health care foundation laten vooruitgang voorzieningen komt nieuwe digitale sterilisator nieuwe terreinen nederlandse maatstaven zoals klachtenregelin- gen stroomlijnen spoedeisende zorg belangrijke stappen nieuwe ambulance nachtverlichting vliegveld zodat helikopter nachts fwg-rapport schrijft gebouw ouderenzorg oud aanbod activiteiten dagopvang wel personeel,4.6436156863052105,5.690480387389436,5.371696974419048,3.7371686,4.7123375,4.879333,Historical_Slavery_Colonialism,Structural_Continuity_Neocolonial
845b6581:02228,g e z n h e e n z r g stand zaken verrips schrijft rapport curatieve zorg sint eustatius groot- ste achterstand vertoont minste grip gebouw sterk dak lekt riolering werkt goed niet-medi- sche zorg schrijft gebouw dagopvang ouderen opgeknapt overdekking rapport fwg gaat name niet-medische zorg genoemd onderbrengen huidige wijkzorg verpleeghuis auxiliary ouderen redelijk lopende particuliere verslavingszorg staat rapport merkt staf twee personen baanbrekend werkt verricht andriessen gehandicapten geld inmiddels klein privaat initiatief dag- stand zaken senior inspecteur igz caribisch nederland stand zorg- voorzieningen eind aangevuld rapporten igz informa- tie ministerie vws begin komt sint eustatius volgende beeld eerstelijnskliniek zie- wel emergency room inspecteur bevindt schoner opgeruimder medicijnenvoorraden ziekenhuis verbouwingsplannen rapport brouwer slechts gedeeltelijk wel conceptplannen nieuwbouw ziekenhuisje drie huisartsen arts ggd-taken verricht,5.141547403041948,6.587797867912709,6.141481810772791,3.9718947,4.5272117,5.3243613,Historical_Slavery_Colonialism,Structural_Continuity_Neocolonial
845b6581:02234,deel cliënten hoger gaat iedere dag activiteitenbegeleiding rincon maken kaar- zeep ander deel lager gaat passadia nabij verblijfcomplex extramurale dagopvang fudashon cocari waar momenteel zeventig cliënten bonaire ok thuiszorg totaal tachtig cliënten verdeeld drie conclusies gezondheidstoestand gezondheidstoestand bevolking caribisch nederland zeker afgegaan levensverwachting geboorte enquête alle drie eilanden gehouden trekt cbs bevolking caribisch nederland gezond hardnekkige gezondheidsproblemen overgewicht hoge diabetes ern- stige voorzieningenniveau licht transitie bestuurlijk overleg januari besloten normen zullen opgesteld binnen nederland aanvaardbaar voor- bes periode volgde normen g e z n h e e n z r g algemene rekenkamer stelt ministerie vws gewenst voorzieningenniveau beleidsterrein zorg geheel gefor- muleerd rekenkamer enige getalsmatige norm vorm denkrichting bonaire zorg bonaire belangrijke reden waarom streefwaarden genoemd voldoende gegevens stand zorg bestuurlijk overleg januari vastgestelde stappen terrein zorg publieke zorgverzekering ingaan januari omvat vergoeding ziektekosten inclusief awbz alle inwoners caribisch,4.278330010739551,4.485653533042986,4.237666486783599,3.9238667,3.8531635,4.071818,Historical_Slavery_Colonialism,Structural_Continuity_Neocolonial
845b6581:02235,zorgaanbod prioriteitenoverzicht investeringen mogelijkheden noodzakelijk elders kopen zorg omringende landen ministerie welzijn sport formulering langetermijnhuisvestingsplan bes-eilanden kader infectieziektebestrijding nederland inzetten bes- eilanden laten voldoen eisen international health regulations hieraan hiervoor nederland inspannen samenwerking bes- eilanden overige koninkrijksdelen focal point voormalige nederlandse antillen zetten besluitenlijst bes bestuurlijk overleg november beschrijft middel- langetermijnplan zorg huisvesting bes projecten volle breedte volksgezondheid hoofdlijnen vastgesteld basis vormt meerjarig programma concrete noodzakelijke verbeteringen bes gaat volle breedte naast verbeteringen curatieve jeugdgezondheidszorg verpleging krijgen geestelijke gezond- verslavingszorg gehandicaptenzorg bijzondere aandacht vanwege achter- standen speciale aandacht verdere ontwikkeling publieke eilandelijke preventietaken terrein laten zien eilanden punten ver- beterd vindt alleen bevolking jaren inspectie oordeel klinkt rapport grootste suc- cesverhaal vertellen ziekenhuis modern ziekenhuis verantwoorde medische zodat aantal medische uitzendingen elders sterk verminderd figuur g e z n h e e n z r g publieke waarvoor elk eiland beroepskrachten werk ouderenzorg geneesmiddelenvoorziening goed mondzorg meestal centra jeugd gezin elk,4.503898263283542,5.236056906137512,4.938210010842584,4.08057,4.455999,4.5483155,Historical_Slavery_Colonialism,Structural_Continuity_Neocolonial
845b6581:02238,tabel maatstaven inkomensongelijkheid opgeno- verhouding tussen gemiddelde besteedbare huishoudinkomen boven- ste onderste ratio tussen tiende derde volgens eerste maat kende sint eustatius alleen hoogste gemiddelde inkomen per grootste ongelijkheid verdeling inko- bovenste kwart ontving gemiddeld bijna zestien keer zoveel onderste twee eilanden lagen verhoudingen minder boven- ste bonaire ontving gemiddeld bijna twaalfmaal zoveel onderste saba keer r b e n k e n e n c l e z e k e r h e kering loon ongevallenverzekering dekte risque zorgde geneeskundige dekking werknemers geval bedrijfsongeval verstrekte gevolg daarvan loonvervangende uitkering ste jaar daarna twee volksverzekeringen sinds algemene ouderdomsverzekering algemene weduwen- wezenverzekering sinds leeftijd waarop aov loop jaren meerdere keren lag evenals tussen vanaf bodem socialezekerheidsstelsel gevormd antilliaanse variant nederlandse werknemers werkloos had- den vanaf krachtens cessantiawet recht eenmalige uitkering à twee weken per gewerkt daarna restte hen arbeidsbemiddeling verzorgd eilandelijke diensten bestond evenwel bemiddeling tussen zodat voorkomen ene eiland arbeidstekort terwijl overschot kam- pen,2.5423993749050062,2.4417490426957995,1.7979551769866529,2.7418864,2.9934013,2.5473945,Contemporary_Manifestations,Historical_Slavery_Colonialism
845b6581:02243,besluitenlijst april geeft specifieke vóór transitie afspraken geconcretiseerd nieuwe wet betreffende besluit onderstand bes september regelgeving omtrent verlening onderstand vastgelegd nota toelichting wet geeft bestaande situatie caribisch nederland vertrekpunt wet- regelgeving betreffende hoogte uitkering zodanig belanghebbenden hetzelfde uitkering ontvangen bestaande aantal gevallen zelfs wel daarbij vermeld vanuit vertrek- punt regering groeipad beoogt zetten uitkeringssystematiek over- eenkomt europese deel gaat daarbij zowel invulling verplichtingen uitkering verbonden toezicht nale- ving hoogte voorzien jaarlijkse indexatie bedragen afgesproken gezamenlijk streven bestaat onderstand toekomst verder gelang economische draagkracht ontwik- aandacht plichten tegenover uitkeringsrecht staan eigen verantwoordelijkheid burger datgene nodig mogelijk eigen bestaan nakomen verplichtingen conse- quenties recht onderstand leiden verlaging intrekking uit- algemene ouderdomsverzekering bestuurlijk overleg juni afgesproken systematiek aov aansluiten regeling aow waarbij rekening gehouden specifieke omstandigheden caribisch besluitenlijst bestuurlijk overleg november vermeldt systematiek aov een-op-een omgezet nieuwe komt volgens besluiten- lijst hoofdlijnen overeen structurele niveau uit- keringen maatschappelijke behoeften economische mogelijkheden aan- merking,4.217687824697209,3.880302339588508,4.457797371255342,4.310865,3.4655983,4.055829,Structural_Continuity_Neocolonial,Contemporary_Manifestations
845b6581:02245,besluitenlijst november hoogte minimumloon per transi- tiedatum leidend vaststelling economische draagkracht minimumloon evenals jaarlijks nadrukkelijk vermeld gezamenlijk streven minimumloon evenals aov onderstand toekomst verder verbeteren binnen randvoor- waarden economische evenwichtige sociale specifieke omstandigheden per eiland budgettaire mogelijkheden binnen nederland besluitenlijst r b e n k e n e n c l e z e k e r h e arbeidsbemiddeling besluitenlijst april vermeldt eilanden voorstellen zullen aanleveren waar- mee mensen onderstand werk komen waarmee achterstands- situaties bestuurscolleges eilanden zullen zorgdragen bemiddeling werkzoekenden openstaande vacatures begeleiden werkzoekenden besluit onderstand bes vastgelegd verantwoordelijkheid ondersteuning arbeidsinschakeling scholing neergelegd bestuurscollege desbetref- fende openbaar verantwoordelijk waaronder arbeidsbemiddeling job erop gericht mensen grote afstand arbeidsmarkt werk tewerkstellingsvergunningen bestuurlijk overleg juni afgesproken rcn-unit sociale zaken namens minister szw tewerkstellingsvergunningen afgeven naleving wettelijke regels besluitenlijst november vermeldt toets beschikbaarheid lokale arbeidsaanbod uitgevoerd lokale verantwoordelijkheid rcn-unit sociale zaken beslist basis toetsing afgeven tewerkstellings- toets nader uitgewerkt algemene maatregel besluitenlijst november vermeldt tewerkstellingsvergunning voorwaarde verbonden werkgevers tegelijkertijd lokale arbeidskracht opleiden arbeidsomstandigheden besluitenlijst juni vermeldt geldende wetgeving inclusief toepassing,3.734047941061193,3.698118006555767,3.67222085445734,3.368057,3.5108216,3.470543,Contemporary_Manifestations,Historical_Slavery_Colonialism
845b6581:02249,per saldo komt gemiddelde prijs- stijging laatste vijf jaar respectievelijk per europees nederland kwam gemiddelde prijsstijging periode per r b e n k e n e n c l e z e k e r h e datum aov- aww-uitkeringen sint eustatius uitkeringen minimumloon verder elk jaar geïndexeerd per eiland minimumloon aov-uitkeringen saba daarnaast per januari extra ver- hoogd figuren geven per eiland ontwikkelingen uitkeringsbedragen aantal daarnaast ontwikkeling minimumloon weer- gegeven veertigurige ophogingen bedragen aov- uitkering minimumloon januari komen grafieken goed onderstandsuitkeringen dergelijke verhogingen maken behalve arbeidsongeschiktheidstoeslagen hiervan onderdeel per januari ruim geven grafieken verschillen tussen eilanden vanaf januari indexeren uitkeringen minimumloon rekening gehouden verschillende prijsniveaus bovendien ontvangen aov-uitkeringsgerechtigden vanaf jaar saba sint eustatius onderstandsbedragen eenoudergezin twee kinderen bevinden anno rond dollar per paar twee kinderen rond dollar per maand alleenstaanden alleen aov-uitkering ontvangen saba sint eustatius thans respectievelijk dollar per bonaire ligt bedrag dollar per maand beduidend,2.844653959813567,2.8823327903181477,2.6797017937473964,2.9463804,2.8941038,2.68351,Historical_Slavery_Colonialism,Contemporary_Manifestations
845b6581:02252,eilanden kennen dezelfde uitkeringen europees uit- keringen algemene ouderdomsverzekering algemene weduwen- wezen- verzekering waarvan hoogte anders vergelijkbare uit- keringen eilanden kennen ww- huurtoeslag wel voorstel per januari kinder- bijslag dollar per voeren vervanging fiscale loonderving wegens ziekte rcn-unit sociale zaken werkgever vervolgens uitbetaalt mensen langdurige ziekte arbeidsbeperkingen aangewezen duurzaam volledig arbeidsongeschikten krijgen toeslag uit- bonaire geeft aanvulling meerjarenprogramma gelet bestaande ontbreken sociale voorzieningen humanitaire situatie voornemens verandering brengen armoedebeleid armoedebeleid meest ruime zin valt thans verantwoordelijk- heid daaronder vallen arbeidsbemiddeling arbeidstoe- armoedebeleid gefinancierd vrije uitkering eilanden principe eigen inzicht hieraan wel aantal voorwaarden ver- bonden nadrukkelijk toegestaan eilanden generiek inkomensbeleid voorbehouden ministerie categoraal beleid principe wel openbaar lichaam besluiten vergoeding bepaalde kosten nauw omschreven specifieke groepen kosten kinder- opvang alleenstaande elke verstrekking dient middelen- toets vooraf gaan toekenning principe aangehaalde document geeft enkele voorbeelden kosten vergoeding aanmerking alle ten bate nauwkeurig afgebakende daaronder vallen kosten deelname culturele educatieve kosten kinderopvang scho-,4.171765455045294,4.43201957856876,4.556027218534468,3.8158798,4.360249,3.677667,Structural_Continuity_Neocolonial,Historical_Slavery_Colonialism
845b6581:02257,bemidde- lingsinstrumenten bureau volgens ecorys principe aan- tal werkgevers werft via bureau vacatures mogelijk mede maken lage kwaliteit bemiddelen werving nieuw personeel gaat meestal via informele zoals kennissen r b e n k e n e n c l e z e k e r h e eigen volgens ideeversa bonaire ondersteuning opzetten vacaturebank beleid middelen hiervoor kwamen sociaaleconomisch initiatief uitvoeringsorga- nisatie stichting ontwikkeling nederlandse antillen verschillende projecten opgezet begeleiden mensen hoewel sociale werkplaats eiland wel behoefte deel mensen onderstand ontvangt sint eustatius geldt volgens ideeversa werkzoekenden bevorderen arbeidsparticipatie sociale werkplaats weinig volwassenonderwijs vol- wassenen hen bereiden wel gewerkt stage- leerbedrijven job programs opgezet mensen ouder jaar leiden saba volgens ideeversa inschrijven werkzoekenden wel beperkt aantal mensen re-integreren arbeidsmarkt beschutte werkplek zeer geringe aantallen maken praktische uitvoerbaarheid saba integrale aanpak richt tevens toeleiding arbeidsmarkt scholen waardoor kansen arbeidsmarkt,4.382628492179824,4.918983391207567,4.646355020192972,4.4722023,4.5396643,4.6041102,Historical_Slavery_Colonialism,Structural_Continuity_Neocolonial
845b6581:02262,regeling staatssecretaris sociale zaken werkgelegenheid novem- ber houdende vaststelling consumentenprijsindexcijfers caribisch nederland basis daarvan wijziging bedragen tegemoetkomingen uit- wettelijk minimumuurloon bedrag genoemd regeling pensioenwet alsmede premiepercentages werknemersverzekeringen maxi- mumdagloon wet ziekteverzekering bes wet ongevallenverzekering bes schade- loosstelling bedoeld arbeidsgeschillenwet november szw kamervragen vaste commissie brief eerste april kenmerk szw kamervragen leden kuzu laar bericht bevestigt bonaire ver armoedegrens brief tweede maart kenmerk szw samenvattend overzicht uitvoeringsgegevens rcn-unit sociale zaken tertaalrapportages t-iii szw inbreng szw evaluatie caribisch szw rolverdeling rijk openbaar lichaam ten aanzien tk voorlichting raad state koninkrijk inzake hervorming staatkundige verhou- dingen antilliaanse eilanden binnen tweede vergaderjaar geraadpleegd maart via tk kennismaking caribisch deel brief minister binnenlandse zaken koninkrijkrelaties tweede tweede vergaderjaar maart kenmerk tk brief staatssecretaris,4.236054642654161,4.289482715442173,3.822773709575636,4.293651,4.242695,4.0449386,Historical_Slavery_Colonialism,Contemporary_Manifestations
845b6581:02264,korps poli- tie caribisch nederland registreert criminaliteitscijfers systeem verleden alle aangiften systematisch ingevuld gebleken eerste helft aangiften woninginbraak opgenomen act- terwijl handmatig onderzoek uitwijst sprake aangiften doordat sinds steeds gehamerd registreren alle inci- denten doordat soms sprake betekenen verte- keningen optreden cijfers jaar jaar vergeleken mark et bovendien maakt recherche verwachting pas vanaf begin gebruik act- pol registreren daarvoor recherche apart informatie- gebruikt registratie egmond vanwege lacunes concludeert raad rechtshandhaving mogelijk inhoudelijke uitspraak kpcn behaalde resultaten gebied opsporing gehanteerde indelingen ver- schillende vormen criminaliteit even duidelijk vergelijkbaar gewelddadige atrako rapportages zowel vermogenscriminaliteit geweldscriminaliteit c l e v e l g h e eerder genoemde kort beeld schetsen veiligheidsontwikkeling caribisch nederland afgelopen algemeen criminaliteit caribisch relatief gezien aanzienlijk structureel karakter baseert zojuist aangehaalde rapport daarin vele geweldsmisdrijven deels toegeschreven cultuur waarin sprake alcohol- drugsgebruik combinatie dominant gedrag et saba afgelopen jaren verscheidene grote vechtpar- tijen et,3.7729393233376136,4.139216059560942,4.274260695044253,3.7707665,3.6965525,3.7682793,Structural_Continuity_Neocolonial,Contemporary_Manifestations
845b6581:02266,hoewel daarmee kosten bes- paard immers aparte jeugdinrichtingen groot vooral jeugdcriminaliteit hoog caribisch gespreks- partners politie openbaar ministerie geven jeugdproblematiek hierdoor effectief kinderen vanaf jaar vallen meerderjarigenstrafrecht kinderen jaar binnen wettelijke kaders nauwelijks sinds voogdijraad staat jeugdre- classeringstaken laten daarbij samengewerkt leer- c l e v e l g h e politie schoolverzuim kleine delicten pakken sinds erop gericht jeugdcriminaliteit hiervoor drie zoge- naamde interventiemodellen gemiddelde ernstige jeugdcri- respectievelijk officiersmodel waarbij aangifte gedaan afgedaan officier rechtersmodel waar- verdachte onherroepelijk rechter doel voorkomen min- derjarigen moeten aanpak ertoe geleid aantal min- derjarige verdachten ingeschreven sterk blijft jeugdcriminaliteit groot probleem caribisch vooral tegenstelling bovenwindse verder toe nemen saba sint eustatius voeren geweldszaken boventoon oorzaken hiervoor aange- eerdergenoemde disfunctionele familiestructuur daarnaast armoede caribisch jongeren minder vanzelfsprekend gaan werken geld plaats stelen et vervelen jongeren eilanden verveling resulteren criminaliteit,3.146635488356596,2.8798388604461,3.236393843668421,4.0663676,3.579914,4.0316815,Structural_Continuity_Neocolonial,Contemporary_Manifestations
845b6581:02268,tegenstelling veiligheidsproductie sinds oktober grote veranderingen veiligheid een- zelfde manier organisaties betrokken veiligheid wel kpcn zelfs geheel nieuwe transitie afspraken miniconferentie toekomstige staatkundige inrichting caribisch nederland afgesproken nederland verantwoordelijk rechtshandhaving inrichting rechtspleging caribisch recht- spraak daarbij handen blijven gemeenschappelijk hof justitie zes hof verzorgt eerste aanleg hoger betrek- king civiele strafzaken bestuursrechtelijke zaken belasting- transitie koninklijke marechaussee bepaalde politietaken gaan aansturing korpschef caribisch bestuurlijk overleg januari den haag besluit geleid kwalitatieve verbeterslag plaatsvinden politieorganisatie caribisch basispolitietaken zullen staatkundige transitie nederlandse ver- antwoordelijkheid beschikbaarheid benodigde bijzondere diensten expertise nederland totaal komt hiervoor mil- joen euro waarvan miljoen miljoen besteding middelen prioriteit gegeven inrichting gemeenschappelijke multidisciplinaire verbetering politiecellen start gekoppeld nieuwbouw huis opleiding training politiepersoneel juli bestuurlijk overleg januari afgesproken veiligheid prioriteit waarbij doorontwikkeling kwaliteit jeugddetentie deten- tiecapaciteit bijzondere aandacht zullen bestuurlijk overleg juni den haag aantal aanvullende afspraken geleid veiligheid caribisch nederland jaren,5.085638079284275,4.67982697995916,4.958742982293721,4.849797,4.2127542,4.8684716,Contemporary_Manifestations,Structural_Continuity_Neocolonial
845b6581:02269,nederland inzet koninklijke marechaussee gang gezette verbetering kracht afzonderlijke program- sint eustatius voorts vanuit ministerie bzk overigens sinds ministerie justitie korpsbeheerder voldoende niveau brengen politie prioriteit kader verbeter- plan korps politie bonaire nieuwe korpschef afge- sproken samenwerkingsrelaties nederlandse politie- brandweerorgani- c l e v e l g h e saties voortgezet waar verder afgesproken organisatie komt waarbij basispolitiezorg gegarandeerd betekent aantal specifieke politietaken zoals handhaving openbare wijkgericht afhandelen verlenen optreden jeugd- eenvoudige recherchewerkzaamheden voldoende kwaliteit lokale korps uitgevoerd ten slotte saba sint eustatius gestreefd politieposten betere bereikbaar- heid meldkamer laatste bestuurlijk overleg gehouden november den groot aantal concrete afspraken gemaakt inrichting veiligheid caribisch afspraken weliswaar voornamelijk betrekking situatie staatkundige structureel aard werken situatie afspraken betreffen uitsluitend aard omvang afspraken gemaakt aantal technische opsporingspercentage afspraken samengevat kader kader bestuurlijke afspraken gemaakt november den haag huidige succesvolle inzet nederland personeel koninklijke marechaussee ter beschikking stellen inzet bonaire zeven man saba sint eustatius elk drie,3.686570508383661,3.809191060624775,3.9199363249871735,3.8181913,3.7733274,3.604588,Structural_Continuity_Neocolonial,Contemporary_Manifestations
